loan_id,customer_id,loan_type,loan_amount
LOAN000623,CUST058234,PERSONAL,2171076
LOAN000624,CUST045925,BUSINESS,3984518
LOAN000625,CUST082672,CAR,571149
LOAN000626,CUST049982,BUSINESS,208973
LOAN000627,CUST090325,CAR,1975900
LOAN000628,CUST031861,BUSINESS,3626727
LOAN000629,CUST052065,PERSONAL,1387490
LOAN000630,CUST042921,BUSINESS,4257891
LOAN000631,CUST044688,HOME,3215230
LOAN000632,CUST041939,HOME,1698289
LOAN000633,CUST039705,PERSONAL,2509352
LOAN000634,CUST006720,BUSINESS,529866
LOAN000635,CUST066382,BUSINESS,1252070
LOAN000636,CUST023628,HOME,722875
LOAN000637,CUST091818,HOME,1183146
LOAN000638,CUST048174,PERSONAL,121321
LOAN000639,CUST060833,BUSINESS,2905402
LOAN000640,CUST072688,HOME,3331542
LOAN000641,CUST047313,PERSONAL,1889555
LOAN000642,CUST021691,HOME,3917287
LOAN000643,CUST019456,CAR,2115476
LOAN000644,CUST067211,CAR,1144896
LOAN000645,CUST044874,PERSONAL,4125977
LOAN000646,CUST021357,BUSINESS,1086966
LOAN000647,CUST079779,HOME,2403969
LOAN000648,CUST093597,CAR,1703187
LOAN000649,CUST026088,BUSINESS,4143567
LOAN000650,CUST093433,CAR,484837
LOAN000651,CUST024591,CAR,3686098
LOAN000652,CUST034559,CAR,4747539
LOAN000653,CUST098732,CAR,1697717
LOAN000654,CUST055680,PERSONAL,3176710
LOAN000655,CUST057586,HOME,263572
LOAN000656,CUST070254,CAR,4264607
LOAN000657,CUST022629,HOME,1018446
LOAN000658,CUST036500,PERSONAL,3998513
LOAN000659,CUST094505,CAR,146104
LOAN000660,CUST041182,HOME,3193855
LOAN000661,CUST010899,HOME,4097498
LOAN000662,CUST022065,CAR,3364446
LOAN000663,CUST034395,PERSONAL,2371053
LOAN000664,CUST021101,CAR,3132394
LOAN000665,CUST056997,HOME,3083523
LOAN000666,CUST086552,CAR,1997279
LOAN000667,CUST091733,CAR,215809
LOAN000668,CUST051660,BUSINESS,3019353
LOAN000669,CUST052248,PERSONAL,3167411
LOAN000670,CUST013683,BUSINESS,2836452
LOAN000671,CUST095298,BUSINESS,1127182
LOAN000672,CUST079822,PERSONAL,3809486
LOAN000673,CUST059359,BUSINESS,1484303
LOAN000674,CUST045114,BUSINESS,1017423
LOAN000675,CUST054093,PERSONAL,2527163
LOAN000676,CUST029782,CAR,689507
LOAN000677,CUST040297,HOME,834392
LOAN000678,CUST015973,BUSINESS,3821998
LOAN000679,CUST090315,HOME,1984596
LOAN000680,CUST008776,HOME,3811227
LOAN000681,CUST028847,BUSINESS,3184959
LOAN000682,CUST031856,PERSONAL,2679375
LOAN000683,CUST006010,HOME,1080369
LOAN000684,CUST047510,PERSONAL,1896975
LOAN000685,CUST044058,HOME,3993058
LOAN000686,CUST040554,PERSONAL,3682514
LOAN000687,CUST070164,CAR,1960850
LOAN000688,CUST039195,CAR,763321
LOAN000689,CUST092000,BUSINESS,1648393
LOAN000690,CUST037960,PERSONAL,1545643
LOAN000691,CUST066856,BUSINESS,1341175
LOAN000692,CUST004620,HOME,2960351
LOAN000693,CUST002198,PERSONAL,4243663
LOAN000694,CUST058880,HOME,1476805
LOAN000695,CUST015483,CAR,1849912
LOAN000696,CUST088977,PERSONAL,3968633
LOAN000697,CUST002692,CAR,4129748
LOAN000698,CUST082932,PERSONAL,4486357
LOAN000699,CUST030722,BUSINESS,939175
LOAN000700,CUST095937,HOME,354336
LOAN000701,CUST002786,PERSONAL,2109282
LOAN000702,CUST036388,BUSINESS,1560101
LOAN000703,CUST003505,PERSONAL,3228671
LOAN000704,CUST035877,BUSINESS,931758
LOAN000705,CUST002017,PERSONAL,1701672
LOAN000706,CUST099931,BUSINESS,374171
LOAN000707,CUST045402,PERSONAL,195740
LOAN000708,CUST024247,CAR,2012256
LOAN000709,CUST067613,HOME,2713294
LOAN000710,CUST005051,CAR,1447589
LOAN000711,CUST091345,CAR,2361403
LOAN000712,CUST080941,BUSINESS,4700772
LOAN000713,CUST033354,HOME,1315056
LOAN000714,CUST083080,BUSINESS,1150301
LOAN000715,CUST030006,PERSONAL,935473
LOAN000716,CUST006135,CAR,3041792
LOAN000717,CUST093038,BUSINESS,2589864
LOAN000718,CUST028847,CAR,4458166
LOAN000719,CUST043322,PERSONAL,4797898
LOAN000720,CUST005365,PERSONAL,4647448
LOAN000721,CUST086407,CAR,2412052
LOAN000722,CUST099843,BUSINESS,4136837
LOAN000723,CUST028266,HOME,3887946
LOAN000724,CUST042689,CAR,4773236
LOAN000725,CUST077351,PERSONAL,1180272
LOAN000726,CUST044264,HOME,4810702
LOAN000727,CUST011108,BUSINESS,4351483
LOAN000728,CUST016332,CAR,4997148
LOAN000729,CUST092239,BUSINESS,4260002
LOAN000730,CUST031299,HOME,361274
LOAN000731,CUST086126,PERSONAL,1809210
LOAN000732,CUST029250,BUSINESS,4617756
LOAN000733,CUST015148,PERSONAL,3822790
LOAN000734,CUST026535,CAR,1849303
LOAN000735,CUST018937,HOME,1243198
LOAN000736,CUST045004,HOME,3660673
LOAN000737,CUST070950,BUSINESS,3524819
LOAN000738,CUST072326,CAR,2886144
LOAN000739,CUST083123,CAR,3518629
LOAN000740,CUST070411,HOME,417297
LOAN000741,CUST081798,CAR,3970430
LOAN000742,CUST083827,PERSONAL,814480
LOAN000743,CUST080514,CAR,2545711
LOAN000744,CUST087871,HOME,2597982
LOAN000745,CUST061785,PERSONAL,2391333
LOAN000746,CUST095351,BUSINESS,2871099
LOAN000747,CUST042928,BUSINESS,2511667
LOAN000748,CUST072223,BUSINESS,3904336
LOAN000749,CUST019716,HOME,3936595
LOAN000750,CUST083003,CAR,3644136
LOAN000751,CUST059853,BUSINESS,2326584
LOAN000752,CUST092378,BUSINESS,3164159
LOAN000753,CUST064652,PERSONAL,336478
LOAN000754,CUST028456,BUSINESS,4205156
LOAN000755,CUST006604,CAR,4470629
LOAN000756,CUST042872,CAR,4434425
LOAN000757,CUST085871,CAR,4605353
LOAN000758,CUST093692,CAR,368420
LOAN000759,CUST069871,BUSINESS,2341009
LOAN000760,CUST070732,HOME,861683
LOAN000761,CUST069556,BUSINESS,709288
LOAN000762,CUST094365,HOME,1289017
LOAN000763,CUST085130,PERSONAL,1015913
LOAN000764,CUST030727,HOME,2831608
LOAN000765,CUST014561,HOME,4230729
LOAN000766,CUST072105,PERSONAL,3499373
LOAN000767,CUST042719,BUSINESS,3236155
LOAN000768,CUST015833,HOME,2442033
LOAN000769,CUST009030,CAR,3594258
LOAN000770,CUST099727,BUSINESS,3848182
LOAN000771,CUST028138,HOME,1975717
LOAN000772,CUST040712,HOME,283618
LOAN000773,CUST062473,BUSINESS,2021168
LOAN000774,CUST040217,CAR,4921025
LOAN000775,CUST012755,HOME,4516378
LOAN000776,CUST009914,CAR,1594175
LOAN000777,CUST059798,CAR,3886532
LOAN000778,CUST079269,CAR,1843002
LOAN000779,CUST028887,CAR,1195654
LOAN000780,CUST097822,BUSINESS,2178053
LOAN000781,CUST004511,HOME,1733597
LOAN000782,CUST076152,PERSONAL,4508479
LOAN000783,CUST032889,PERSONAL,2951815
LOAN000784,CUST015925,PERSONAL,3760545
LOAN000785,CUST023149,CAR,2738969
LOAN000786,CUST062820,CAR,4136072
LOAN000787,CUST020355,CAR,4887749
LOAN000788,CUST059076,CAR,4970851
LOAN000789,CUST035985,PERSONAL,3283866
LOAN000790,CUST010743,CAR,4635086
LOAN000791,CUST042630,HOME,4553325
LOAN000792,CUST009716,HOME,3988460
LOAN000793,CUST074652,HOME,3457916
LOAN000794,CUST039257,PERSONAL,1151472
LOAN000795,CUST041877,PERSONAL,3645975
LOAN000796,CUST098167,CAR,4235923
LOAN000797,CUST025888,HOME,1346664
LOAN000798,CUST033362,HOME,4226108
LOAN000799,CUST006884,HOME,4082449
LOAN000800,CUST018772,CAR,835443
LOAN000801,CUST011783,BUSINESS,437687
LOAN000802,CUST056461,BUSINESS,417447
LOAN000803,CUST026550,HOME,1306010
LOAN000804,CUST070353,PERSONAL,3646578
LOAN000805,CUST006598,CAR,2559983
LOAN000806,CUST093698,CAR,1253124
LOAN000807,CUST072816,HOME,4772600
LOAN000808,CUST085481,PERSONAL,2400368
LOAN000809,CUST079256,BUSINESS,1184772
LOAN000810,CUST071232,BUSINESS,4512763
LOAN000811,CUST086367,HOME,4195657
LOAN000812,CUST034991,HOME,4681683
LOAN000813,CUST021920,BUSINESS,4261640
LOAN000814,CUST039619,BUSINESS,665936
LOAN000815,CUST046400,CAR,4261021
LOAN000816,CUST025592,CAR,3478069
LOAN000817,CUST016874,BUSINESS,3563192
LOAN000818,CUST073889,PERSONAL,596975
LOAN000819,CUST058249,HOME,1576644
LOAN000820,CUST067351,PERSONAL,2311055
LOAN000821,CUST079908,CAR,4496912
LOAN000822,CUST061007,CAR,4684351
LOAN000823,CUST060796,CAR,3458232
LOAN000824,CUST028665,PERSONAL,2496035
LOAN000825,CUST075220,BUSINESS,2437434
LOAN000826,CUST031512,PERSONAL,4428227
LOAN000827,CUST047622,PERSONAL,4455087
LOAN000828,CUST048262,BUSINESS,2681429
LOAN000829,CUST007410,BUSINESS,3972993
LOAN000830,CUST084613,HOME,2278423
LOAN000831,CUST060584,HOME,4688361
LOAN000832,CUST003961,CAR,1104313
LOAN000833,CUST088957,HOME,1998970
LOAN000834,CUST077153,CAR,1077420
LOAN000835,CUST024381,HOME,3882553
LOAN000836,CUST003439,BUSINESS,2236583
LOAN000837,CUST097763,CAR,3305790
LOAN000838,CUST073858,HOME,1883948
LOAN000839,CUST064436,CAR,4785609
LOAN000840,CUST020836,BUSINESS,2108393
LOAN000841,CUST099883,CAR,2331107
LOAN000842,CUST040950,CAR,3217458
LOAN000843,CUST010096,HOME,1508842
LOAN000844,CUST056562,CAR,3210411
LOAN000845,CUST090362,BUSINESS,1548644
LOAN000846,CUST093014,BUSINESS,4817868
LOAN000847,CUST073992,BUSINESS,2676380
LOAN000848,CUST061607,HOME,3253511
LOAN000849,CUST003257,CAR,1843569
LOAN000850,CUST006908,PERSONAL,877251
LOAN000851,CUST008105,BUSINESS,517512
LOAN000852,CUST048419,CAR,1545427
LOAN000853,CUST045567,HOME,414728
LOAN000854,CUST098976,HOME,2599949
LOAN000855,CUST099618,BUSINESS,1832562
LOAN000856,CUST065474,PERSONAL,4613202
LOAN000857,CUST089941,HOME,3767785
LOAN000858,CUST053821,HOME,829314
LOAN000859,CUST024497,PERSONAL,4612376
LOAN000860,CUST086429,PERSONAL,2278914
LOAN000861,CUST049073,PERSONAL,2101191
LOAN000862,CUST073911,BUSINESS,4062309
LOAN000863,CUST014783,HOME,4353166
LOAN000864,CUST090578,PERSONAL,2460432
LOAN000865,CUST024542,HOME,1607484
LOAN000866,CUST066409,HOME,3690084
LOAN000867,CUST094220,CAR,2270544
LOAN000868,CUST032504,PERSONAL,2174367
LOAN000869,CUST048419,PERSONAL,1822096
LOAN000870,CUST096085,CAR,750647
LOAN000871,CUST094801,PERSONAL,3934657
LOAN000872,CUST082660,BUSINESS,2162346
LOAN000873,CUST005201,BUSINESS,671251
LOAN000874,CUST067650,CAR,698348
LOAN000875,CUST023781,CAR,3682304
LOAN000876,CUST049896,CAR,2024078
LOAN000877,CUST026329,HOME,4191445
LOAN000878,CUST076887,PERSONAL,4137225
LOAN000879,CUST019411,BUSINESS,4913625
LOAN000880,CUST023378,PERSONAL,3583070
LOAN000881,CUST024245,BUSINESS,2843348
LOAN000882,CUST063046,HOME,1733686
LOAN000883,CUST070065,HOME,268206
LOAN000884,CUST077224,BUSINESS,2675580
LOAN000885,CUST088776,HOME,2164173
LOAN000886,CUST081700,PERSONAL,971539
LOAN000887,CUST024618,BUSINESS,4953760
LOAN000888,CUST058159,BUSINESS,2478751
LOAN000889,CUST019582,CAR,257263
LOAN000890,CUST019050,CAR,2861760
LOAN000891,CUST055075,CAR,3854306
LOAN000892,CUST055820,HOME,3047542
LOAN000893,CUST000720,BUSINESS,4403699
LOAN000894,CUST019045,BUSINESS,4410409
LOAN000895,CUST013700,PERSONAL,1278505
LOAN000896,CUST075037,HOME,4387288
LOAN000897,CUST020359,BUSINESS,2714853
LOAN000898,CUST083690,PERSONAL,1938795
LOAN000899,CUST017324,HOME,3294199
LOAN000900,CUST082497,HOME,3810801
LOAN000901,CUST011995,PERSONAL,626710
LOAN000902,CUST012861,BUSINESS,2475620
LOAN000903,CUST043486,CAR,2525688
LOAN000904,CUST065119,PERSONAL,3600228
LOAN000905,CUST068484,HOME,3438939
LOAN000906,CUST046685,CAR,3846805
LOAN000907,CUST034771,HOME,4767736
LOAN000908,CUST072045,CAR,838304
LOAN000909,CUST047053,BUSINESS,388795
LOAN000910,CUST017535,HOME,1562658
LOAN000911,CUST010789,BUSINESS,3483492
LOAN000912,CUST024525,PERSONAL,1721574
LOAN000913,CUST090594,CAR,195865
LOAN000914,CUST057917,CAR,3613557
LOAN000915,CUST019746,BUSINESS,383242
LOAN000916,CUST079054,CAR,4156651
LOAN000917,CUST045619,PERSONAL,4019444
LOAN000918,CUST085430,BUSINESS,1825906
LOAN000919,CUST056578,PERSONAL,267373
LOAN000920,CUST096219,PERSONAL,2381392
LOAN000921,CUST075579,PERSONAL,4130202
LOAN000922,CUST026038,BUSINESS,261650
LOAN000923,CUST098931,CAR,2994402
LOAN000924,CUST081976,PERSONAL,924175
LOAN000925,CUST080197,HOME,2066142
LOAN000926,CUST055254,HOME,1417750
LOAN000927,CUST056878,BUSINESS,2310669
LOAN000928,CUST080640,CAR,1759009
LOAN000929,CUST072223,HOME,4840852
LOAN000930,CUST078728,HOME,475357
LOAN000931,CUST089723,BUSINESS,3314814
LOAN000932,CUST029609,CAR,1416407
LOAN000933,CUST091680,PERSONAL,2951447
LOAN000934,CUST099898,PERSONAL,1188676
LOAN000935,CUST009058,BUSINESS,4113608
LOAN000936,CUST071569,BUSINESS,3514613
LOAN000937,CUST079374,HOME,2083685
LOAN000938,CUST019805,CAR,856575
LOAN000939,CUST030785,CAR,339763
LOAN000940,CUST068184,PERSONAL,2186683
LOAN000941,CUST055051,HOME,1135265
LOAN000942,CUST020641,PERSONAL,3841151
LOAN000943,CUST008294,HOME,3813958
LOAN000944,CUST030409,PERSONAL,1580258
LOAN000945,CUST041494,HOME,1265197
LOAN000946,CUST087778,PERSONAL,4930975
LOAN000947,CUST040642,CAR,4284450
LOAN000948,CUST099012,CAR,4106838
LOAN000949,CUST047600,PERSONAL,2221929
LOAN000950,CUST007664,BUSINESS,4485746
LOAN000951,CUST017400,PERSONAL,2855918
LOAN000952,CUST022271,CAR,2960882
LOAN000953,CUST040837,CAR,2963520
LOAN000954,CUST029211,HOME,861573
LOAN000955,CUST047771,BUSINESS,1571655
LOAN000956,CUST006903,BUSINESS,3966989
LOAN000957,CUST027693,HOME,1273088
LOAN000958,CUST090776,PERSONAL,1672862
LOAN000959,CUST020139,HOME,1534211
LOAN000960,CUST021871,CAR,718180
LOAN000961,CUST096361,CAR,531135
LOAN000962,CUST098820,HOME,4942249
LOAN000963,CUST053115,CAR,1619487
LOAN000964,CUST031861,CAR,1909815
LOAN000965,CUST091692,PERSONAL,3813517
LOAN000966,CUST088085,HOME,442906
LOAN000967,CUST032869,BUSINESS,1070734
LOAN000968,CUST040785,HOME,1301002
LOAN000969,CUST063258,BUSINESS,3476655
LOAN000970,CUST034784,HOME,1901743
LOAN000971,CUST017624,HOME,323430
LOAN000972,CUST026028,BUSINESS,3374957
LOAN000973,CUST040408,HOME,2383280
LOAN000974,CUST091308,PERSONAL,3028403
LOAN000975,CUST030248,BUSINESS,811340
LOAN000976,CUST083889,PERSONAL,690378
LOAN000977,CUST068956,PERSONAL,2503766
LOAN000978,CUST080280,BUSINESS,363750
LOAN000979,CUST093945,BUSINESS,3767530
LOAN000980,CUST024694,HOME,2823147
LOAN000981,CUST026247,CAR,4723333
LOAN000982,CUST045912,HOME,2876660
LOAN000983,CUST015633,BUSINESS,2108271
LOAN000984,CUST018179,PERSONAL,3254611
LOAN000985,CUST054406,BUSINESS,2343773
LOAN000986,CUST032379,BUSINESS,205285
LOAN000987,CUST044753,CAR,1981047
LOAN000988,CUST040510,BUSINESS,2402765
LOAN000989,CUST093971,CAR,258100
LOAN000990,CUST007744,HOME,2811610
LOAN000991,CUST077974,PERSONAL,4992244
LOAN000992,CUST059034,BUSINESS,2131396
LOAN000993,CUST007125,CAR,4099790
LOAN000994,CUST053990,CAR,2665870
LOAN000995,CUST038227,CAR,4456558
LOAN000996,CUST041580,HOME,4637538
LOAN000997,CUST053878,PERSONAL,4124256
LOAN000998,CUST096492,PERSONAL,873136
LOAN000999,CUST021632,BUSINESS,1635046
LOAN001000,CUST011557,PERSONAL,568008
LOAN001001,CUST098974,PERSONAL,4658259
LOAN001002,CUST039809,BUSINESS,2499169
LOAN001003,CUST076402,CAR,3023734
LOAN001004,CUST076916,HOME,3791220
LOAN001005,CUST086033,CAR,4050104
LOAN001006,CUST010853,CAR,4544922
LOAN001007,CUST031334,CAR,4808030
LOAN001008,CUST036291,PERSONAL,1684251
LOAN001009,CUST064290,BUSINESS,654738
LOAN001010,CUST031394,BUSINESS,4124996
LOAN001011,CUST000717,PERSONAL,3329420
LOAN001012,CUST035056,CAR,4607401
LOAN001013,CUST034727,PERSONAL,1665450
LOAN001014,CUST035194,PERSONAL,3881840
LOAN001015,CUST019803,CAR,2661533
LOAN001016,CUST024934,BUSINESS,1730464
LOAN001017,CUST038837,CAR,4912776
LOAN001018,CUST022956,CAR,2817107
LOAN001019,CUST001903,BUSINESS,1092804
LOAN001020,CUST054647,BUSINESS,1273856
LOAN001021,CUST031287,BUSINESS,2643683
LOAN001022,CUST046823,HOME,1051775
LOAN001023,CUST007827,CAR,3929198
LOAN001024,CUST092374,BUSINESS,924685
LOAN001025,CUST023481,PERSONAL,768290
LOAN001026,CUST032666,PERSONAL,3175014
LOAN001027,CUST016386,BUSINESS,4095457
LOAN001028,CUST030897,CAR,4998161
LOAN001029,CUST075914,PERSONAL,1109741
LOAN001030,CUST084643,PERSONAL,3499447
LOAN001031,CUST061606,CAR,4914270
LOAN001032,CUST098584,BUSINESS,1117042
LOAN001033,CUST084748,HOME,3881362
LOAN001034,CUST032217,HOME,1015174
LOAN001035,CUST072677,BUSINESS,256605
LOAN001036,CUST046235,PERSONAL,4917788
LOAN001037,CUST012916,HOME,2119150
LOAN001038,CUST063626,BUSINESS,1016294
LOAN001039,CUST072115,PERSONAL,1002567
LOAN001040,CUST058470,PERSONAL,790502
LOAN001041,CUST096302,PERSONAL,3278992
LOAN001042,CUST092846,CAR,4021173
LOAN001043,CUST044186,BUSINESS,4566439
LOAN001044,CUST023875,CAR,4988620
LOAN001045,CUST089180,BUSINESS,2229359
LOAN001046,CUST099870,CAR,2718908
LOAN001047,CUST055806,BUSINESS,2793036
LOAN001048,CUST074250,CAR,1805603
LOAN001049,CUST092861,PERSONAL,3066076
LOAN001050,CUST065707,CAR,4018602
LOAN001051,CUST031590,BUSINESS,1796486
LOAN001052,CUST052582,HOME,258551
LOAN001053,CUST089355,CAR,3026887
LOAN001054,CUST046181,HOME,3627278
LOAN001055,CUST035579,HOME,2246762
LOAN001056,CUST037122,CAR,762811
LOAN001057,CUST028716,CAR,2974406
LOAN001058,CUST071243,PERSONAL,640276
LOAN001059,CUST099805,BUSINESS,225960
LOAN001060,CUST005113,PERSONAL,4198318
LOAN001061,CUST060186,HOME,3211487
LOAN001062,CUST019188,BUSINESS,2038076
LOAN001063,CUST076190,CAR,1010793
LOAN001064,CUST061451,CAR,812927
LOAN001065,CUST014893,CAR,1906824
LOAN001066,CUST080002,PERSONAL,1684924
LOAN001067,CUST093848,BUSINESS,2574087
LOAN001068,CUST028646,BUSINESS,4789737
LOAN001069,CUST030715,HOME,1612206
LOAN001070,CUST045665,CAR,726524
LOAN001071,CUST094090,HOME,4666713
LOAN001072,CUST025264,BUSINESS,2107387
LOAN001073,CUST035172,BUSINESS,4350454
LOAN001074,CUST013954,PERSONAL,1770269
LOAN001075,CUST033428,BUSINESS,2164473
LOAN001076,CUST096001,BUSINESS,1571412
LOAN001077,CUST030561,BUSINESS,4057584
LOAN001078,CUST091192,CAR,1153713
LOAN001079,CUST098184,PERSONAL,4662206
LOAN001080,CUST098470,HOME,1202687
LOAN001081,CUST083791,PERSONAL,2497665
LOAN001082,CUST010205,PERSONAL,4254864
LOAN001083,CUST073526,BUSINESS,2774152
LOAN001084,CUST005376,HOME,3540180
LOAN001085,CUST078180,PERSONAL,4057846
LOAN001086,CUST062030,HOME,828017
LOAN001087,CUST077732,HOME,1088219
LOAN001088,CUST034844,PERSONAL,2491360
LOAN001089,CUST016890,CAR,2104384
LOAN001090,CUST047345,BUSINESS,235031
LOAN001091,CUST083293,PERSONAL,4532502
LOAN001092,CUST003923,PERSONAL,1725160
LOAN001093,CUST043173,PERSONAL,2128109
LOAN001094,CUST091427,BUSINESS,156226
LOAN001095,CUST070995,PERSONAL,3158296
LOAN001096,CUST065370,PERSONAL,3372846
LOAN001097,CUST063199,CAR,1595484
LOAN001098,CUST012073,CAR,979579
LOAN001099,CUST094796,BUSINESS,2216061
LOAN001100,CUST043895,CAR,3005699
LOAN001101,CUST074341,CAR,4647621
LOAN001102,CUST070540,CAR,3145026
LOAN001103,CUST012342,PERSONAL,3215993
LOAN001104,CUST061663,CAR,3471413
LOAN001105,CUST040604,PERSONAL,2303562
LOAN001106,CUST031448,PERSONAL,2677470
LOAN001107,CUST033009,PERSONAL,2104025
LOAN001108,CUST073991,PERSONAL,3407568
LOAN001109,CUST049862,CAR,706392
LOAN001110,CUST033410,PERSONAL,558106
LOAN001111,CUST086516,PERSONAL,241403
LOAN001112,CUST016473,PERSONAL,1340410
LOAN001113,CUST091046,CAR,1451185
LOAN001114,CUST058046,HOME,954604
LOAN001115,CUST062633,CAR,2859697
LOAN001116,CUST091352,BUSINESS,3212852
LOAN001117,CUST040546,HOME,360588
LOAN001118,CUST041475,HOME,604048
LOAN001119,CUST010730,PERSONAL,1922154
LOAN001120,CUST091572,PERSONAL,3011255
LOAN001121,CUST098349,CAR,2920571
LOAN001122,CUST009063,PERSONAL,4589526
LOAN001123,CUST068508,HOME,2783734
LOAN001124,CUST058598,PERSONAL,3910243
LOAN001125,CUST065864,CAR,2113293
LOAN001126,CUST056729,CAR,161031
LOAN001127,CUST034116,BUSINESS,3228807
LOAN001128,CUST035301,HOME,4245556
LOAN001129,CUST083027,PERSONAL,1754753
LOAN001130,CUST068769,HOME,1008618
LOAN001131,CUST009242,HOME,2867198
LOAN001132,CUST080888,PERSONAL,4111652
LOAN001133,CUST000244,HOME,4433520
LOAN001134,CUST036607,CAR,805087
LOAN001135,CUST055503,PERSONAL,3942122
LOAN001136,CUST068439,PERSONAL,263998
LOAN001137,CUST003445,BUSINESS,630924
LOAN001138,CUST032621,HOME,2147897
LOAN001139,CUST024867,CAR,2953679
LOAN001140,CUST031000,BUSINESS,926229
LOAN001141,CUST060300,BUSINESS,2553262
LOAN001142,CUST024519,CAR,3236609
LOAN001143,CUST026955,BUSINESS,2528730
LOAN001144,CUST016448,HOME,2979439
LOAN001145,CUST068406,CAR,4181096
LOAN001146,CUST097725,CAR,3209071
LOAN001147,CUST071563,CAR,4080993
LOAN001148,CUST082223,PERSONAL,3731774
LOAN001149,CUST076395,CAR,525833
LOAN001150,CUST017982,HOME,421472
LOAN001151,CUST090981,BUSINESS,1353166
LOAN001152,CUST023107,CAR,1756181
LOAN001153,CUST008306,HOME,1724246
LOAN001154,CUST048132,CAR,3762222
LOAN001155,CUST098201,BUSINESS,820520
LOAN001156,CUST050288,CAR,3126579
LOAN001157,CUST084322,BUSINESS,4302948
LOAN001158,CUST071400,CAR,3640717
LOAN001159,CUST055097,BUSINESS,4815389
LOAN001160,CUST086551,PERSONAL,133737
LOAN001161,CUST083830,PERSONAL,4970048
LOAN001162,CUST035052,HOME,2546847
LOAN001163,CUST089510,CAR,3960259
LOAN001164,CUST070072,BUSINESS,2955489
LOAN001165,CUST048631,HOME,3209099
LOAN001166,CUST056199,CAR,4466937
LOAN001167,CUST030089,BUSINESS,4294213
LOAN001168,CUST088179,CAR,1790655
LOAN001169,CUST072845,PERSONAL,1017141
LOAN001170,CUST056028,PERSONAL,4929619
LOAN001171,CUST091444,PERSONAL,1524287
LOAN001172,CUST053750,BUSINESS,1470607
LOAN001173,CUST001268,PERSONAL,3930140
LOAN001174,CUST007441,BUSINESS,1028818
LOAN001175,CUST050802,CAR,3083291
LOAN001176,CUST082210,CAR,122930
LOAN001177,CUST020923,PERSONAL,1201129
LOAN001178,CUST008115,HOME,4672641
LOAN001179,CUST013058,CAR,2697258
LOAN001180,CUST081894,CAR,1177197
LOAN001181,CUST015162,BUSINESS,636038
LOAN001182,CUST036713,CAR,1491376
LOAN001183,CUST076252,HOME,1322932
LOAN001184,CUST006436,PERSONAL,4937008
LOAN001185,CUST099080,BUSINESS,785834
LOAN001186,CUST069797,HOME,2732987
LOAN001187,CUST051187,CAR,4459376
LOAN001188,CUST007390,CAR,3916398
LOAN001189,CUST038030,HOME,4343438
LOAN001190,CUST063436,HOME,2071097
LOAN001191,CUST095659,CAR,3776210
LOAN001192,CUST038169,CAR,3168544
LOAN001193,CUST024495,HOME,3460593
LOAN001194,CUST051908,CAR,4688929
LOAN001195,CUST062994,PERSONAL,3645297
LOAN001196,CUST092442,CAR,3168099
LOAN001197,CUST045768,HOME,3158982
LOAN001198,CUST016588,HOME,2195205
LOAN001199,CUST077408,BUSINESS,4642861
LOAN001200,CUST023802,CAR,3778138
LOAN001201,CUST090444,HOME,2973806
LOAN001202,CUST071385,PERSONAL,4286409
LOAN001203,CUST041565,BUSINESS,487621
LOAN001204,CUST092945,CAR,2857459
LOAN001205,CUST049923,PERSONAL,2593492
LOAN001206,CUST082172,HOME,4767652
LOAN001207,CUST090450,BUSINESS,234326
LOAN001208,CUST054384,CAR,4539837
LOAN001209,CUST008893,BUSINESS,1022979
LOAN001210,CUST064723,HOME,2547945
LOAN001211,CUST030944,PERSONAL,3859942
LOAN001212,CUST026205,CAR,155166
LOAN001213,CUST047293,BUSINESS,3025483
LOAN001214,CUST011458,BUSINESS,4608119
LOAN001215,CUST082102,HOME,4499775
LOAN001216,CUST075767,CAR,185485
LOAN001217,CUST054594,BUSINESS,3211828
LOAN001218,CUST084101,HOME,3350002
LOAN001219,CUST014388,PERSONAL,4216465
LOAN001220,CUST093031,CAR,2216127
LOAN001221,CUST025988,HOME,4174079
LOAN001222,CUST064929,PERSONAL,2722673
LOAN001223,CUST019701,CAR,3541000
LOAN001224,CUST024780,HOME,3408784
LOAN001225,CUST065436,CAR,1383342
LOAN001226,CUST097957,HOME,4327380
LOAN001227,CUST004863,BUSINESS,3237671
LOAN001228,CUST019870,PERSONAL,2243807
