complaint_id,customer_id,complaint_type,status
COMP000500,CUST009585,LOAN_ISSUE,OPEN
COMP000501,CUST089926,LOAN_ISSUE,OPEN
COMP000502,CUST032925,FRAUD_ALERT,CLOSED
COMP000503,CUST029921,CARD_ISSUE,OPEN
COMP000504,CUST051814,FRAUD_ALERT,OPEN
COMP000505,CUST009566,UPI_ISSUE,CLOSED
COMP000506,CUST002999,UPI_ISSUE,OPEN
COMP000507,CUST051809,UPI_ISSUE,OPEN
COMP000508,CUST001824,FRAUD_ALERT,CLOSED
COMP000509,CUST033454,CARD_ISSUE,CLOSED
COMP000510,CUST092639,LOAN_ISSUE,OPEN
COMP000511,CUST035570,FRAUD_ALERT,CLOSED
COMP000512,CUST095966,LOAN_ISSUE,OPEN
COMP000513,CUST097587,LOAN_ISSUE,CLOSED
COMP000514,CUST024074,LOAN_ISSUE,OPEN
COMP000515,CUST007836,FRAUD_ALERT,CLOSED
COMP000516,CUST030421,LOAN_ISSUE,CLOSED
COMP000517,CUST044675,FRAUD_ALERT,CLOSED
COMP000518,CUST006653,FRAUD_ALERT,CLOSED
COMP000519,CUST090285,UPI_ISSUE,CLOSED
COMP000520,CUST047641,CARD_ISSUE,OPEN
COMP000521,CUST002756,FRAUD_ALERT,OPEN
COMP000522,CUST072635,FRAUD_ALERT,OPEN
COMP000523,CUST046178,CARD_ISSUE,CLOSED
COMP000524,CUST070793,UPI_ISSUE,CLOSED
COMP000525,CUST060247,UPI_ISSUE,CLOSED
COMP000526,CUST013801,CARD_ISSUE,OPEN
COMP000527,CUST033560,LOAN_ISSUE,CLOSED
COMP000528,CUST096217,LOAN_ISSUE,OPEN
COMP000529,CUST065616,FRAUD_ALERT,CLOSED
COMP000530,CUST048835,LOAN_ISSUE,OPEN
COMP000531,CUST094350,CARD_ISSUE,CLOSED
COMP000532,CUST079229,CARD_ISSUE,CLOSED
COMP000533,CUST049516,UPI_ISSUE,OPEN
COMP000534,CUST044673,LOAN_ISSUE,CLOSED
COMP000535,CUST003342,FRAUD_ALERT,CLOSED
COMP000536,CUST091706,UPI_ISSUE,OPEN
COMP000537,CUST088990,CARD_ISSUE,OPEN
COMP000538,CUST004196,UPI_ISSUE,CLOSED
COMP000539,CUST031849,UPI_ISSUE,CLOSED
COMP000540,CUST094432,FRAUD_ALERT,CLOSED
COMP000541,CUST047157,LOAN_ISSUE,CLOSED
COMP000542,CUST061496,CARD_ISSUE,OPEN
COMP000543,CUST046717,CARD_ISSUE,OPEN
COMP000544,CUST000753,LOAN_ISSUE,OPEN
COMP000545,CUST091291,UPI_ISSUE,CLOSED
COMP000546,CUST099366,FRAUD_ALERT,CLOSED
COMP000547,CUST031729,UPI_ISSUE,OPEN
COMP000548,CUST016129,LOAN_ISSUE,CLOSED
COMP000549,CUST078609,FRAUD_ALERT,OPEN
COMP000550,CUST006782,CARD_ISSUE,OPEN
COMP000551,CUST090477,CARD_ISSUE,CLOSED
COMP000552,CUST043444,LOAN_ISSUE,CLOSED
COMP000553,CUST094187,FRAUD_ALERT,OPEN
COMP000554,CUST062861,LOAN_ISSUE,CLOSED
COMP000555,CUST053214,CARD_ISSUE,OPEN
COMP000556,CUST024716,CARD_ISSUE,CLOSED
COMP000557,CUST079820,CARD_ISSUE,CLOSED
COMP000558,CUST096259,CARD_ISSUE,CLOSED
COMP000559,CUST078899,UPI_ISSUE,CLOSED
COMP000560,CUST087518,FRAUD_ALERT,CLOSED
COMP000561,CUST042758,UPI_ISSUE,OPEN
COMP000562,CUST066751,FRAUD_ALERT,OPEN
COMP000563,CUST004332,FRAUD_ALERT,OPEN
COMP000564,CUST096923,LOAN_ISSUE,OPEN
COMP000565,CUST015912,LOAN_ISSUE,CLOSED
COMP000566,CUST056240,CARD_ISSUE,CLOSED
COMP000567,CUST035120,FRAUD_ALERT,CLOSED
COMP000568,CUST020536,CARD_ISSUE,OPEN
COMP000569,CUST089907,FRAUD_ALERT,OPEN
COMP000570,CUST096127,FRAUD_ALERT,CLOSED
COMP000571,CUST063253,FRAUD_ALERT,OPEN
COMP000572,CUST083344,LOAN_ISSUE,CLOSED
COMP000573,CUST064180,LOAN_ISSUE,OPEN
COMP000574,CUST004507,FRAUD_ALERT,OPEN
COMP000575,CUST096106,UPI_ISSUE,CLOSED
COMP000576,CUST003559,LOAN_ISSUE,CLOSED
COMP000577,CUST002443,LOAN_ISSUE,OPEN
COMP000578,CUST060120,LOAN_ISSUE,OPEN
COMP000579,CUST058662,CARD_ISSUE,CLOSED
COMP000580,CUST042992,CARD_ISSUE,CLOSED
COMP000581,CUST081665,UPI_ISSUE,OPEN
COMP000582,CUST024663,CARD_ISSUE,OPEN
COMP000583,CUST098121,UPI_ISSUE,CLOSED
COMP000584,CUST059850,UPI_ISSUE,OPEN
COMP000585,CUST017057,UPI_ISSUE,CLOSED
COMP000586,CUST085346,CARD_ISSUE,CLOSED
COMP000587,CUST012803,LOAN_ISSUE,CLOSED
COMP000588,CUST074348,CARD_ISSUE,CLOSED
COMP000589,CUST081364,UPI_ISSUE,CLOSED
COMP000590,CUST059255,UPI_ISSUE,CLOSED
COMP000591,CUST035055,FRAUD_ALERT,CLOSED
COMP000592,CUST071880,CARD_ISSUE,CLOSED
COMP000593,CUST022494,LOAN_ISSUE,OPEN
COMP000594,CUST026469,LOAN_ISSUE,OPEN
COMP000595,CUST056774,UPI_ISSUE,OPEN
COMP000596,CUST072518,UPI_ISSUE,CLOSED
COMP000597,CUST045472,UPI_ISSUE,OPEN
COMP000598,CUST055584,LOAN_ISSUE,CLOSED
COMP000599,CUST020056,LOAN_ISSUE,OPEN
COMP000600,CUST034526,UPI_ISSUE,CLOSED
COMP000601,CUST008001,UPI_ISSUE,CLOSED
COMP000602,CUST008225,UPI_ISSUE,CLOSED
COMP000603,CUST059457,UPI_ISSUE,CLOSED
COMP000604,CUST040535,FRAUD_ALERT,CLOSED
COMP000605,CUST038860,CARD_ISSUE,CLOSED
COMP000606,CUST053576,LOAN_ISSUE,CLOSED
COMP000607,CUST089871,LOAN_ISSUE,CLOSED
COMP000608,CUST090925,UPI_ISSUE,CLOSED
COMP000609,CUST029395,FRAUD_ALERT,OPEN
COMP000610,CUST010690,UPI_ISSUE,CLOSED
COMP000611,CUST000186,FRAUD_ALERT,OPEN
COMP000612,CUST037248,CARD_ISSUE,OPEN
COMP000613,CUST099993,LOAN_ISSUE,CLOSED
COMP000614,CUST043953,FRAUD_ALERT,CLOSED
COMP000615,CUST072052,FRAUD_ALERT,CLOSED
COMP000616,CUST041351,FRAUD_ALERT,CLOSED
COMP000617,CUST020348,UPI_ISSUE,CLOSED
COMP000618,CUST037349,CARD_ISSUE,OPEN
COMP000619,CUST009575,LOAN_ISSUE,CLOSED
COMP000620,CUST062228,LOAN_ISSUE,CLOSED
COMP000621,CUST020824,UPI_ISSUE,CLOSED
COMP000622,CUST064281,LOAN_ISSUE,OPEN
COMP000623,CUST046831,FRAUD_ALERT,CLOSED
COMP000624,CUST024100,CARD_ISSUE,CLOSED
COMP000625,CUST016461,UPI_ISSUE,CLOSED
COMP000626,CUST044459,LOAN_ISSUE,CLOSED
COMP000627,CUST055902,LOAN_ISSUE,CLOSED
COMP000628,CUST067501,LOAN_ISSUE,CLOSED
COMP000629,CUST087457,LOAN_ISSUE,OPEN
COMP000630,CUST064062,FRAUD_ALERT,OPEN
COMP000631,CUST093178,CARD_ISSUE,OPEN
COMP000632,CUST094425,CARD_ISSUE,CLOSED
COMP000633,CUST092386,UPI_ISSUE,OPEN
COMP000634,CUST049392,UPI_ISSUE,CLOSED
COMP000635,CUST058868,UPI_ISSUE,CLOSED
COMP000636,CUST045493,FRAUD_ALERT,OPEN
COMP000637,CUST044503,LOAN_ISSUE,CLOSED
COMP000638,CUST051341,LOAN_ISSUE,CLOSED
COMP000639,CUST061844,CARD_ISSUE,OPEN
COMP000640,CUST038272,UPI_ISSUE,OPEN
COMP000641,CUST029164,CARD_ISSUE,OPEN
COMP000642,CUST036324,LOAN_ISSUE,CLOSED
COMP000643,CUST077568,CARD_ISSUE,OPEN
COMP000644,CUST010216,LOAN_ISSUE,CLOSED
COMP000645,CUST068207,UPI_ISSUE,CLOSED
COMP000646,CUST039005,UPI_ISSUE,OPEN
COMP000647,CUST088427,CARD_ISSUE,OPEN
COMP000648,CUST003356,CARD_ISSUE,CLOSED
COMP000649,CUST074659,LOAN_ISSUE,CLOSED
COMP000650,CUST069636,FRAUD_ALERT,OPEN
COMP000651,CUST069266,FRAUD_ALERT,CLOSED
COMP000652,CUST083285,CARD_ISSUE,CLOSED
COMP000653,CUST027030,CARD_ISSUE,OPEN
COMP000654,CUST082359,LOAN_ISSUE,OPEN
COMP000655,CUST036276,CARD_ISSUE,CLOSED
COMP000656,CUST066053,UPI_ISSUE,OPEN
COMP000657,CUST072620,CARD_ISSUE,OPEN
COMP000658,CUST014207,UPI_ISSUE,OPEN
COMP000659,CUST013283,UPI_ISSUE,CLOSED
COMP000660,CUST049736,FRAUD_ALERT,OPEN
COMP000661,CUST012291,UPI_ISSUE,OPEN
COMP000662,CUST093975,UPI_ISSUE,CLOSED
COMP000663,CUST067707,FRAUD_ALERT,OPEN
COMP000664,CUST026007,UPI_ISSUE,OPEN
COMP000665,CUST058625,CARD_ISSUE,CLOSED
COMP000666,CUST082745,UPI_ISSUE,OPEN
COMP000667,CUST042639,FRAUD_ALERT,CLOSED
COMP000668,CUST036031,FRAUD_ALERT,CLOSED
COMP000669,CUST077005,CARD_ISSUE,CLOSED
COMP000670,CUST025489,FRAUD_ALERT,CLOSED
COMP000671,CUST068764,FRAUD_ALERT,OPEN
COMP000672,CUST049922,CARD_ISSUE,CLOSED
COMP000673,CUST063067,UPI_ISSUE,CLOSED
COMP000674,CUST062562,CARD_ISSUE,CLOSED
COMP000675,CUST069576,UPI_ISSUE,OPEN
COMP000676,CUST034106,LOAN_ISSUE,CLOSED
COMP000677,CUST029205,CARD_ISSUE,OPEN
COMP000678,CUST049646,UPI_ISSUE,CLOSED
COMP000679,CUST081102,FRAUD_ALERT,OPEN
COMP000680,CUST072652,FRAUD_ALERT,OPEN
COMP000681,CUST035172,UPI_ISSUE,CLOSED
COMP000682,CUST052584,CARD_ISSUE,CLOSED
COMP000683,CUST012501,CARD_ISSUE,CLOSED
COMP000684,CUST065295,CARD_ISSUE,CLOSED
COMP000685,CUST045350,CARD_ISSUE,CLOSED
COMP000686,CUST005703,CARD_ISSUE,CLOSED
COMP000687,CUST012919,CARD_ISSUE,CLOSED
COMP000688,CUST081910,LOAN_ISSUE,OPEN
COMP000689,CUST025277,CARD_ISSUE,CLOSED
COMP000690,CUST044608,UPI_ISSUE,OPEN
COMP000691,CUST028665,FRAUD_ALERT,CLOSED
COMP000692,CUST066023,LOAN_ISSUE,CLOSED
COMP000693,CUST026330,FRAUD_ALERT,OPEN
COMP000694,CUST038849,CARD_ISSUE,OPEN
COMP000695,CUST077447,UPI_ISSUE,OPEN
COMP000696,CUST028301,LOAN_ISSUE,CLOSED
COMP000697,CUST047939,UPI_ISSUE,CLOSED
COMP000698,CUST007810,LOAN_ISSUE,OPEN
COMP000699,CUST068170,LOAN_ISSUE,OPEN
COMP000700,CUST016869,CARD_ISSUE,OPEN
COMP000701,CUST025225,CARD_ISSUE,CLOSED
COMP000702,CUST056069,LOAN_ISSUE,CLOSED
COMP000703,CUST051305,CARD_ISSUE,OPEN
COMP000704,CUST035199,CARD_ISSUE,OPEN
COMP000705,CUST053781,UPI_ISSUE,OPEN
COMP000706,CUST056875,UPI_ISSUE,OPEN
COMP000707,CUST097928,UPI_ISSUE,CLOSED
COMP000708,CUST060150,FRAUD_ALERT,CLOSED
COMP000709,CUST059195,LOAN_ISSUE,OPEN
COMP000710,CUST017760,UPI_ISSUE,CLOSED
COMP000711,CUST059006,CARD_ISSUE,CLOSED
COMP000712,CUST074634,FRAUD_ALERT,OPEN
COMP000713,CUST062517,FRAUD_ALERT,CLOSED
COMP000714,CUST083188,LOAN_ISSUE,CLOSED
COMP000715,CUST017207,LOAN_ISSUE,CLOSED
COMP000716,CUST011568,CARD_ISSUE,OPEN
COMP000717,CUST098051,FRAUD_ALERT,OPEN
COMP000718,CUST078066,CARD_ISSUE,OPEN
COMP000719,CUST078093,FRAUD_ALERT,CLOSED
COMP000720,CUST059294,LOAN_ISSUE,CLOSED
COMP000721,CUST001054,CARD_ISSUE,CLOSED
COMP000722,CUST062791,LOAN_ISSUE,OPEN
COMP000723,CUST021687,UPI_ISSUE,OPEN
COMP000724,CUST021518,LOAN_ISSUE,OPEN
COMP000725,CUST053303,FRAUD_ALERT,CLOSED
COMP000726,CUST066354,LOAN_ISSUE,OPEN
COMP000727,CUST074516,UPI_ISSUE,OPEN
COMP000728,CUST039751,FRAUD_ALERT,CLOSED
COMP000729,CUST023281,LOAN_ISSUE,CLOSED
COMP000730,CUST047043,FRAUD_ALERT,OPEN
COMP000731,CUST023304,CARD_ISSUE,OPEN
COMP000732,CUST042110,UPI_ISSUE,CLOSED
COMP000733,CUST039549,CARD_ISSUE,CLOSED
COMP000734,CUST043662,CARD_ISSUE,OPEN
COMP000735,CUST021196,UPI_ISSUE,CLOSED
COMP000736,CUST040552,UPI_ISSUE,OPEN
COMP000737,CUST066035,UPI_ISSUE,CLOSED
COMP000738,CUST038387,UPI_ISSUE,OPEN
COMP000739,CUST036668,UPI_ISSUE,OPEN
COMP000740,CUST098370,UPI_ISSUE,CLOSED
COMP000741,CUST037588,UPI_ISSUE,OPEN
COMP000742,CUST004190,CARD_ISSUE,OPEN
COMP000743,CUST098351,FRAUD_ALERT,CLOSED
COMP000744,CUST032572,UPI_ISSUE,OPEN
COMP000745,CUST085361,FRAUD_ALERT,OPEN
COMP000746,CUST056550,LOAN_ISSUE,CLOSED
COMP000747,CUST051933,UPI_ISSUE,OPEN
COMP000748,CUST081786,FRAUD_ALERT,CLOSED
COMP000749,CUST000820,UPI_ISSUE,OPEN
COMP000750,CUST084634,FRAUD_ALERT,OPEN
COMP000751,CUST011108,LOAN_ISSUE,CLOSED
COMP000752,CUST075726,CARD_ISSUE,CLOSED
COMP000753,CUST031329,UPI_ISSUE,CLOSED
COMP000754,CUST049749,UPI_ISSUE,OPEN
COMP000755,CUST071482,LOAN_ISSUE,OPEN
COMP000756,CUST053358,LOAN_ISSUE,OPEN
COMP000757,CUST091001,UPI_ISSUE,CLOSED
COMP000758,CUST018228,UPI_ISSUE,OPEN
COMP000759,CUST087266,UPI_ISSUE,OPEN
COMP000760,CUST059545,FRAUD_ALERT,CLOSED
COMP000761,CUST013657,CARD_ISSUE,CLOSED
COMP000762,CUST077067,LOAN_ISSUE,CLOSED
COMP000763,CUST014954,CARD_ISSUE,CLOSED
COMP000764,CUST092414,FRAUD_ALERT,CLOSED
COMP000765,CUST034305,FRAUD_ALERT,CLOSED
COMP000766,CUST012716,FRAUD_ALERT,OPEN
COMP000767,CUST079551,FRAUD_ALERT,OPEN
COMP000768,CUST089909,UPI_ISSUE,OPEN
COMP000769,CUST082519,CARD_ISSUE,CLOSED
COMP000770,CUST095710,LOAN_ISSUE,CLOSED
COMP000771,CUST089628,LOAN_ISSUE,OPEN
COMP000772,CUST053025,UPI_ISSUE,OPEN
COMP000773,CUST074083,UPI_ISSUE,OPEN
COMP000774,CUST013556,CARD_ISSUE,CLOSED
COMP000775,CUST009754,CARD_ISSUE,OPEN
COMP000776,CUST067234,FRAUD_ALERT,CLOSED
COMP000777,CUST079745,FRAUD_ALERT,OPEN
COMP000778,CUST026715,LOAN_ISSUE,OPEN
COMP000779,CUST032755,FRAUD_ALERT,OPEN
COMP000780,CUST023735,CARD_ISSUE,OPEN
COMP000781,CUST047574,FRAUD_ALERT,OPEN
COMP000782,CUST010233,LOAN_ISSUE,CLOSED
COMP000783,CUST069758,LOAN_ISSUE,OPEN
COMP000784,CUST033209,FRAUD_ALERT,CLOSED
COMP000785,CUST037258,FRAUD_ALERT,OPEN
COMP000786,CUST039325,CARD_ISSUE,OPEN
COMP000787,CUST022029,UPI_ISSUE,CLOSED
COMP000788,CUST091715,LOAN_ISSUE,OPEN
COMP000789,CUST009329,CARD_ISSUE,OPEN
COMP000790,CUST007729,LOAN_ISSUE,OPEN
COMP000791,CUST038357,CARD_ISSUE,CLOSED
COMP000792,CUST016535,CARD_ISSUE,OPEN
COMP000793,CUST018346,CARD_ISSUE,OPEN
COMP000794,CUST045264,UPI_ISSUE,OPEN
COMP000795,CUST005576,FRAUD_ALERT,CLOSED
COMP000796,CUST093604,FRAUD_ALERT,OPEN
COMP000797,CUST095738,FRAUD_ALERT,CLOSED
COMP000798,CUST053560,CARD_ISSUE,OPEN
COMP000799,CUST046820,CARD_ISSUE,OPEN
COMP000800,CUST023948,UPI_ISSUE,OPEN
COMP000801,CUST056136,CARD_ISSUE,OPEN
COMP000802,CUST048747,LOAN_ISSUE,CLOSED
COMP000803,CUST041528,UPI_ISSUE,OPEN
COMP000804,CUST005755,FRAUD_ALERT,OPEN
COMP000805,CUST033900,CARD_ISSUE,CLOSED
COMP000806,CUST028394,FRAUD_ALERT,CLOSED
COMP000807,CUST047667,FRAUD_ALERT,OPEN
COMP000808,CUST088592,UPI_ISSUE,CLOSED
COMP000809,CUST059091,LOAN_ISSUE,OPEN
COMP000810,CUST028400,CARD_ISSUE,OPEN
COMP000811,CUST095335,UPI_ISSUE,CLOSED
COMP000812,CUST035698,UPI_ISSUE,CLOSED
COMP000813,CUST082161,UPI_ISSUE,OPEN
COMP000814,CUST081913,CARD_ISSUE,OPEN
COMP000815,CUST049354,CARD_ISSUE,CLOSED
COMP000816,CUST017912,UPI_ISSUE,CLOSED
COMP000817,CUST075142,LOAN_ISSUE,OPEN
COMP000818,CUST045816,FRAUD_ALERT,CLOSED
COMP000819,CUST090806,LOAN_ISSUE,CLOSED
COMP000820,CUST003294,CARD_ISSUE,OPEN
COMP000821,CUST054619,CARD_ISSUE,OPEN
COMP000822,CUST096955,CARD_ISSUE,OPEN
COMP000823,CUST030994,FRAUD_ALERT,CLOSED
COMP000824,CUST025388,LOAN_ISSUE,OPEN
COMP000825,CUST055992,FRAUD_ALERT,OPEN
COMP000826,CUST042106,LOAN_ISSUE,CLOSED
COMP000827,CUST037642,CARD_ISSUE,CLOSED
COMP000828,CUST056576,UPI_ISSUE,CLOSED
COMP000829,CUST094173,CARD_ISSUE,CLOSED
COMP000830,CUST048865,LOAN_ISSUE,OPEN
COMP000831,CUST069981,UPI_ISSUE,CLOSED
COMP000832,CUST041244,LOAN_ISSUE,OPEN
COMP000833,CUST055280,UPI_ISSUE,OPEN
COMP000834,CUST007837,FRAUD_ALERT,CLOSED
COMP000835,CUST080305,UPI_ISSUE,OPEN
COMP000836,CUST055440,LOAN_ISSUE,CLOSED
COMP000837,CUST019230,UPI_ISSUE,CLOSED
COMP000838,CUST063045,CARD_ISSUE,OPEN
COMP000839,CUST073057,UPI_ISSUE,OPEN
COMP000840,CUST069730,LOAN_ISSUE,CLOSED
COMP000841,CUST020506,UPI_ISSUE,CLOSED
COMP000842,CUST013244,CARD_ISSUE,CLOSED
COMP000843,CUST075460,FRAUD_ALERT,OPEN
COMP000844,CUST008224,UPI_ISSUE,OPEN
COMP000845,CUST084881,LOAN_ISSUE,CLOSED
COMP000846,CUST022503,CARD_ISSUE,CLOSED
COMP000847,CUST064379,LOAN_ISSUE,CLOSED
COMP000848,CUST047063,LOAN_ISSUE,CLOSED
COMP000849,CUST074646,LOAN_ISSUE,OPEN
COMP000850,CUST015877,CARD_ISSUE,CLOSED
COMP000851,CUST096976,CARD_ISSUE,OPEN
COMP000852,CUST067585,FRAUD_ALERT,OPEN
COMP000853,CUST033792,LOAN_ISSUE,OPEN
COMP000854,CUST015235,FRAUD_ALERT,OPEN
COMP000855,CUST099224,LOAN_ISSUE,OPEN
COMP000856,CUST026422,UPI_ISSUE,CLOSED
COMP000857,CUST048567,CARD_ISSUE,OPEN
COMP000858,CUST031203,FRAUD_ALERT,CLOSED
COMP000859,CUST086782,UPI_ISSUE,OPEN
COMP000860,CUST022446,LOAN_ISSUE,OPEN
COMP000861,CUST033286,UPI_ISSUE,CLOSED
COMP000862,CUST013841,CARD_ISSUE,CLOSED
COMP000863,CUST068809,FRAUD_ALERT,CLOSED
COMP000864,CUST077535,LOAN_ISSUE,CLOSED
COMP000865,CUST076844,FRAUD_ALERT,OPEN
COMP000866,CUST011873,CARD_ISSUE,CLOSED
COMP000867,CUST003550,UPI_ISSUE,CLOSED
COMP000868,CUST082240,LOAN_ISSUE,OPEN
COMP000869,CUST033076,CARD_ISSUE,CLOSED
COMP000870,CUST068497,FRAUD_ALERT,OPEN
COMP000871,CUST058603,FRAUD_ALERT,OPEN
COMP000872,CUST009225,CARD_ISSUE,CLOSED
COMP000873,CUST011900,LOAN_ISSUE,OPEN
COMP000874,CUST006200,LOAN_ISSUE,CLOSED
COMP000875,CUST080215,FRAUD_ALERT,OPEN
COMP000876,CUST000496,UPI_ISSUE,OPEN
COMP000877,CUST067369,UPI_ISSUE,OPEN
COMP000878,CUST010155,CARD_ISSUE,OPEN
COMP000879,CUST024305,FRAUD_ALERT,CLOSED
COMP000880,CUST014320,FRAUD_ALERT,CLOSED
COMP000881,CUST003084,FRAUD_ALERT,CLOSED
COMP000882,CUST099913,CARD_ISSUE,OPEN
COMP000883,CUST083375,CARD_ISSUE,OPEN
COMP000884,CUST043039,LOAN_ISSUE,CLOSED
COMP000885,CUST084990,CARD_ISSUE,CLOSED
COMP000886,CUST015631,UPI_ISSUE,CLOSED
COMP000887,CUST010025,UPI_ISSUE,OPEN
COMP000888,CUST056536,CARD_ISSUE,CLOSED
COMP000889,CUST059643,CARD_ISSUE,CLOSED
COMP000890,CUST099580,LOAN_ISSUE,CLOSED
COMP000891,CUST036947,CARD_ISSUE,CLOSED
COMP000892,CUST000963,CARD_ISSUE,CLOSED
COMP000893,CUST036615,CARD_ISSUE,OPEN
COMP000894,CUST022745,LOAN_ISSUE,CLOSED
COMP000895,CUST059757,FRAUD_ALERT,CLOSED
COMP000896,CUST078875,LOAN_ISSUE,OPEN
COMP000897,CUST027240,FRAUD_ALERT,CLOSED
COMP000898,CUST063926,FRAUD_ALERT,CLOSED
COMP000899,CUST020397,LOAN_ISSUE,OPEN
COMP000900,CUST062403,FRAUD_ALERT,CLOSED
COMP000901,CUST000624,LOAN_ISSUE,CLOSED
COMP000902,CUST083084,LOAN_ISSUE,OPEN
COMP000903,CUST055099,LOAN_ISSUE,CLOSED
COMP000904,CUST010157,FRAUD_ALERT,OPEN
COMP000905,CUST067578,CARD_ISSUE,OPEN
COMP000906,CUST013085,FRAUD_ALERT,CLOSED
COMP000907,CUST088013,UPI_ISSUE,OPEN
COMP000908,CUST026213,UPI_ISSUE,OPEN
COMP000909,CUST023895,FRAUD_ALERT,OPEN
COMP000910,CUST054440,CARD_ISSUE,CLOSED
COMP000911,CUST066223,LOAN_ISSUE,OPEN
COMP000912,CUST065297,CARD_ISSUE,CLOSED
COMP000913,CUST011054,CARD_ISSUE,OPEN
COMP000914,CUST058454,CARD_ISSUE,OPEN
COMP000915,CUST080669,CARD_ISSUE,CLOSED
COMP000916,CUST085213,CARD_ISSUE,OPEN
COMP000917,CUST060970,UPI_ISSUE,CLOSED
COMP000918,CUST042728,FRAUD_ALERT,OPEN
COMP000919,CUST062114,FRAUD_ALERT,OPEN
COMP000920,CUST074006,FRAUD_ALERT,CLOSED
COMP000921,CUST073688,FRAUD_ALERT,OPEN
COMP000922,CUST099298,UPI_ISSUE,OPEN
COMP000923,CUST087135,LOAN_ISSUE,OPEN
COMP000924,CUST092582,LOAN_ISSUE,OPEN
COMP000925,CUST073870,CARD_ISSUE,OPEN
COMP000926,CUST012384,UPI_ISSUE,OPEN
COMP000927,CUST045323,CARD_ISSUE,CLOSED
COMP000928,CUST066061,UPI_ISSUE,OPEN
COMP000929,CUST052842,LOAN_ISSUE,OPEN
COMP000930,CUST020418,UPI_ISSUE,CLOSED
COMP000931,CUST046411,FRAUD_ALERT,CLOSED
COMP000932,CUST098993,UPI_ISSUE,OPEN
COMP000933,CUST041352,UPI_ISSUE,CLOSED
COMP000934,CUST016232,LOAN_ISSUE,CLOSED
COMP000935,CUST084318,LOAN_ISSUE,OPEN
COMP000936,CUST075821,LOAN_ISSUE,OPEN
COMP000937,CUST042778,CARD_ISSUE,OPEN
COMP000938,CUST075945,FRAUD_ALERT,CLOSED
COMP000939,CUST066124,FRAUD_ALERT,CLOSED
COMP000940,CUST088098,CARD_ISSUE,OPEN
COMP000941,CUST074164,CARD_ISSUE,OPEN
COMP000942,CUST057503,UPI_ISSUE,CLOSED
COMP000943,CUST086181,UPI_ISSUE,CLOSED
COMP000944,CUST089686,LOAN_ISSUE,CLOSED
COMP000945,CUST068581,LOAN_ISSUE,CLOSED
COMP000946,CUST072148,CARD_ISSUE,OPEN
COMP000947,CUST094552,UPI_ISSUE,OPEN
COMP000948,CUST037126,LOAN_ISSUE,OPEN
COMP000949,CUST025540,UPI_ISSUE,CLOSED
COMP000950,CUST055915,LOAN_ISSUE,CLOSED
COMP000951,CUST070004,FRAUD_ALERT,OPEN
COMP000952,CUST036436,FRAUD_ALERT,OPEN
COMP000953,CUST053386,CARD_ISSUE,CLOSED
COMP000954,CUST010983,FRAUD_ALERT,CLOSED
COMP000955,CUST036094,CARD_ISSUE,OPEN
COMP000956,CUST025097,CARD_ISSUE,CLOSED
COMP000957,CUST069120,FRAUD_ALERT,CLOSED
COMP000958,CUST075080,CARD_ISSUE,CLOSED
COMP000959,CUST082172,UPI_ISSUE,OPEN
COMP000960,CUST005555,UPI_ISSUE,OPEN
COMP000961,CUST053762,FRAUD_ALERT,OPEN
COMP000962,CUST096852,FRAUD_ALERT,OPEN
COMP000963,CUST065642,CARD_ISSUE,OPEN
COMP000964,CUST074574,LOAN_ISSUE,OPEN
COMP000965,CUST051450,FRAUD_ALERT,OPEN
COMP000966,CUST041389,LOAN_ISSUE,CLOSED
COMP000967,CUST081348,FRAUD_ALERT,OPEN
COMP000968,CUST046262,CARD_ISSUE,OPEN
COMP000969,CUST050101,UPI_ISSUE,CLOSED
COMP000970,CUST083477,UPI_ISSUE,CLOSED
COMP000971,CUST013864,CARD_ISSUE,CLOSED
COMP000972,CUST086806,CARD_ISSUE,CLOSED
COMP000973,CUST025608,CARD_ISSUE,CLOSED
COMP000974,CUST044243,FRAUD_ALERT,CLOSED
COMP000975,CUST035267,FRAUD_ALERT,CLOSED
COMP000976,CUST020116,LOAN_ISSUE,CLOSED
COMP000977,CUST025435,LOAN_ISSUE,CLOSED
COMP000978,CUST095114,CARD_ISSUE,OPEN
COMP000979,CUST089387,CARD_ISSUE,OPEN
COMP000980,CUST071594,UPI_ISSUE,CLOSED
COMP000981,CUST028117,LOAN_ISSUE,OPEN
COMP000982,CUST016338,LOAN_ISSUE,CLOSED
COMP000983,CUST017596,FRAUD_ALERT,CLOSED
COMP000984,CUST033005,CARD_ISSUE,OPEN
COMP000985,CUST091793,UPI_ISSUE,CLOSED
COMP000986,CUST097179,FRAUD_ALERT,CLOSED
COMP000987,CUST090164,FRAUD_ALERT,CLOSED
COMP000988,CUST086091,UPI_ISSUE,CLOSED
COMP000989,CUST067753,LOAN_ISSUE,OPEN
COMP000990,CUST012881,LOAN_ISSUE,CLOSED
COMP000991,CUST073756,FRAUD_ALERT,CLOSED
COMP000992,CUST095785,UPI_ISSUE,OPEN
COMP000993,CUST050724,CARD_ISSUE,OPEN
COMP000994,CUST000930,CARD_ISSUE,CLOSED
COMP000995,CUST060617,FRAUD_ALERT,OPEN
COMP000996,CUST066145,FRAUD_ALERT,CLOSED
COMP000997,CUST023643,LOAN_ISSUE,OPEN
COMP000998,CUST097517,FRAUD_ALERT,CLOSED
