account_id,customer_id,account_type,balance
ACC000664,CUST064834,SALARY,285866
ACC000665,CUST031559,SALARY,327873
ACC000666,CUST056502,CURRENT,148992
ACC000667,CUST084342,SAVINGS,372861
ACC000668,CUST071823,CURRENT,26883
ACC000669,CUST031009,SALARY,492591
ACC000670,CUST013280,SALARY,211383
ACC000671,CUST007844,SAVINGS,388145
ACC000672,CUST094384,SALARY,101404
ACC000673,CUST004700,SALARY,226083
ACC000674,CUST091322,SAVINGS,295392
ACC000675,CUST020840,SAVINGS,413640
ACC000676,CUST066612,SAVINGS,32158
ACC000677,CUST077319,CURRENT,359843
ACC000678,CUST008456,SAVINGS,309101
ACC000679,CUST063455,CURRENT,378368
ACC000680,CUST053964,SALARY,212801
ACC000681,CUST041931,SAVINGS,233737
ACC000682,CUST013245,CURRENT,43913
ACC000683,CUST090560,SAVINGS,386451
ACC000684,CUST008302,CURRENT,406908
ACC000685,CUST053733,CURRENT,73516
ACC000686,CUST006109,CURRENT,155586
ACC000687,CUST006495,SAVINGS,462704
ACC000688,CUST071584,SAVINGS,180381
ACC000689,CUST074735,CURRENT,117170
ACC000690,CUST013326,SAVINGS,169789
ACC000691,CUST065982,SALARY,339407
ACC000692,CUST013232,CURRENT,379111
ACC000693,CUST067964,CURRENT,210946
ACC000694,CUST093345,SAVINGS,491652
ACC000695,CUST067661,CURRENT,283450
ACC000696,CUST046099,SALARY,461212
ACC000697,CUST048507,SAVINGS,258713
ACC000698,CUST086585,SAVINGS,321474
ACC000699,CUST073336,CURRENT,83034
ACC000700,CUST070539,CURRENT,266247
ACC000701,CUST066983,SALARY,217209
ACC000702,CUST001649,SAVINGS,182559
ACC000703,CUST073320,SALARY,321920
ACC000704,CUST028475,CURRENT,411952
ACC000705,CUST087570,CURRENT,75616
ACC000706,CUST085425,CURRENT,318240
ACC000707,CUST082258,SAVINGS,60236
ACC000708,CUST002555,SAVINGS,342263
ACC000709,CUST003399,SALARY,371018
ACC000710,CUST039738,SALARY,139165
ACC000711,CUST001730,CURRENT,442653
ACC000712,CUST097041,SALARY,299955
ACC000713,CUST089716,SAVINGS,240543
ACC000714,CUST021808,SAVINGS,288837
ACC000715,CUST051102,SAVINGS,225786
ACC000716,CUST035681,SALARY,333510
ACC000717,CUST007285,CURRENT,435565
ACC000718,CUST040978,SAVINGS,155938
ACC000719,CUST070013,SALARY,21921
ACC000720,CUST004678,SAVINGS,101519
ACC000721,CUST040420,CURRENT,462398
ACC000722,CUST094171,SALARY,438434
ACC000723,CUST019247,CURRENT,451443
ACC000724,CUST002014,SALARY,158783
ACC000725,CUST000466,CURRENT,148806
ACC000726,CUST028423,SAVINGS,164115
ACC000727,CUST042804,CURRENT,245169
ACC000728,CUST034781,SAVINGS,147367
ACC000729,CUST098768,SAVINGS,81059
ACC000730,CUST070024,CURRENT,161232
ACC000731,CUST082079,CURRENT,373207
ACC000732,CUST017517,SAVINGS,277230
ACC000733,CUST024182,SAVINGS,313301
ACC000734,CUST023953,SAVINGS,77078
ACC000735,CUST027182,SAVINGS,203551
ACC000736,CUST078883,CURRENT,67428
ACC000737,CUST062589,SALARY,103535
ACC000738,CUST033282,SAVINGS,437359
ACC000739,CUST016711,CURRENT,140467
ACC000740,CUST086935,SAVINGS,140053
ACC000741,CUST046414,SAVINGS,17898
ACC000742,CUST075235,SAVINGS,432108
ACC000743,CUST061117,CURRENT,167233
ACC000744,CUST052149,SAVINGS,354992
ACC000745,CUST059259,CURRENT,133621
ACC000746,CUST001962,SAVINGS,202717
ACC000747,CUST002349,SALARY,285341
ACC000748,CUST052570,SALARY,336024
ACC000749,CUST019554,SAVINGS,125184
ACC000750,CUST021361,SAVINGS,436075
ACC000751,CUST073742,CURRENT,484353
ACC000752,CUST092562,CURRENT,167638
ACC000753,CUST074827,CURRENT,129176
ACC000754,CUST085529,CURRENT,98203
ACC000755,CUST031186,SAVINGS,377489
ACC000756,CUST018553,SALARY,371830
ACC000757,CUST061908,SAVINGS,176345
ACC000758,CUST004885,SALARY,289506
ACC000759,CUST001735,SALARY,132645
ACC000760,CUST051233,CURRENT,87094
ACC000761,CUST006677,SAVINGS,185362
ACC000762,CUST033642,CURRENT,378319
ACC000763,CUST062198,SAVINGS,475693
ACC000764,CUST042413,SAVINGS,497061
ACC000765,CUST022023,SALARY,291898
ACC000766,CUST093100,SAVINGS,379045
ACC000767,CUST064025,SAVINGS,427652
ACC000768,CUST021546,SAVINGS,16417
ACC000769,CUST062648,SALARY,131642
ACC000770,CUST092102,SALARY,455351
ACC000771,CUST092852,SALARY,449366
ACC000772,CUST005606,CURRENT,71555
ACC000773,CUST004878,SAVINGS,491664
ACC000774,CUST011451,SAVINGS,496644
ACC000775,CUST037373,SALARY,341216
ACC000776,CUST055825,CURRENT,362283
ACC000777,CUST099425,CURRENT,451152
ACC000778,CUST015190,CURRENT,489851
ACC000779,CUST090952,SALARY,329544
ACC000780,CUST076969,SALARY,278697
ACC000781,CUST024969,CURRENT,495409
ACC000782,CUST057975,SAVINGS,183029
ACC000783,CUST038520,CURRENT,57138
ACC000784,CUST081190,SALARY,286709
ACC000785,CUST099818,SAVINGS,105438
ACC000786,CUST022592,SAVINGS,53683
ACC000787,CUST073349,SAVINGS,193358
ACC000788,CUST097898,CURRENT,51560
ACC000789,CUST003212,SALARY,328086
ACC000790,CUST093082,SAVINGS,157431
ACC000791,CUST097444,CURRENT,435033
ACC000792,CUST029085,SALARY,223783
ACC000793,CUST007175,CURRENT,12198
ACC000794,CUST082283,CURRENT,407150
ACC000795,CUST019052,CURRENT,336938
ACC000796,CUST070741,SAVINGS,279196
ACC000797,CUST074693,CURRENT,302899
ACC000798,CUST046753,SALARY,254562
ACC000799,CUST078982,SALARY,428000
ACC000800,CUST001820,SAVINGS,105717
ACC000801,CUST079925,SAVINGS,304079
ACC000802,CUST051472,SAVINGS,149162
ACC000803,CUST002731,CURRENT,5426
ACC000804,CUST070356,SAVINGS,433911
ACC000805,CUST013699,SALARY,70977
ACC000806,CUST021069,SAVINGS,118269
ACC000807,CUST002380,CURRENT,220836
ACC000808,CUST048573,CURRENT,402737
ACC000809,CUST092022,SAVINGS,386962
ACC000810,CUST021715,SAVINGS,248517
ACC000811,CUST036416,SAVINGS,159560
ACC000812,CUST019879,SAVINGS,167856
ACC000813,CUST045448,SALARY,12585
ACC000814,CUST011900,CURRENT,94292
ACC000815,CUST018685,SAVINGS,315882
ACC000816,CUST003794,SALARY,490020
ACC000817,CUST085623,SALARY,444207
ACC000818,CUST057963,SAVINGS,322621
ACC000819,CUST046999,CURRENT,496653
ACC000820,CUST069360,CURRENT,208366
ACC000821,CUST027288,SALARY,88087
ACC000822,CUST079239,SAVINGS,295941
ACC000823,CUST059538,SALARY,58353
ACC000824,CUST048510,SALARY,312406
ACC000825,CUST071361,SALARY,62830
ACC000826,CUST019500,SALARY,433740
ACC000827,CUST038419,SALARY,401324
ACC000828,CUST008157,SAVINGS,168910
ACC000829,CUST066923,SAVINGS,418184
ACC000830,CUST011593,SAVINGS,369191
ACC000831,CUST025025,SAVINGS,345778
ACC000832,CUST061308,CURRENT,330592
ACC000833,CUST070089,SAVINGS,456921
ACC000834,CUST058845,SALARY,272821
ACC000835,CUST039952,SALARY,466536
ACC000836,CUST074787,CURRENT,82704
ACC000837,CUST081863,CURRENT,304655
ACC000838,CUST055581,SALARY,400956
ACC000839,CUST015564,SALARY,80538
ACC000840,CUST042402,SAVINGS,182050
ACC000841,CUST046695,CURRENT,73062
ACC000842,CUST097015,SALARY,101399
ACC000843,CUST065673,SALARY,427757
ACC000844,CUST043824,SALARY,390009
ACC000845,CUST077521,SALARY,346690
ACC000846,CUST075872,SALARY,133961
ACC000847,CUST008808,SALARY,234629
ACC000848,CUST032501,SAVINGS,234029
ACC000849,CUST089564,SALARY,477924
ACC000850,CUST044641,SALARY,498489
ACC000851,CUST099043,SAVINGS,373620
ACC000852,CUST022004,SAVINGS,179383
ACC000853,CUST064580,SAVINGS,473484
ACC000854,CUST069303,CURRENT,19546
ACC000855,CUST050577,SALARY,166158
ACC000856,CUST020616,SAVINGS,216130
ACC000857,CUST067691,CURRENT,129999
ACC000858,CUST057134,SAVINGS,476777
ACC000859,CUST041317,CURRENT,117528
ACC000860,CUST095911,CURRENT,275149
ACC000861,CUST033224,SAVINGS,151837
ACC000862,CUST074158,SALARY,156846
ACC000863,CUST042445,SALARY,400678
ACC000864,CUST050010,SAVINGS,397076
ACC000865,CUST041010,SAVINGS,3964
ACC000866,CUST079586,SAVINGS,279660
ACC000867,CUST050255,SAVINGS,410437
ACC000868,CUST044851,SALARY,30398
ACC000869,CUST069882,SALARY,295715
ACC000870,CUST080240,SAVINGS,194354
ACC000871,CUST071132,CURRENT,308430
ACC000872,CUST032278,CURRENT,14190
ACC000873,CUST029623,SALARY,55591
ACC000874,CUST092095,CURRENT,311434
ACC000875,CUST083732,CURRENT,219521
ACC000876,CUST018073,SALARY,372639
ACC000877,CUST002199,SAVINGS,13501
ACC000878,CUST071723,SALARY,96727
ACC000879,CUST093418,SALARY,136716
ACC000880,CUST013197,SALARY,371018
ACC000881,CUST000224,SALARY,99708
ACC000882,CUST089703,SAVINGS,349175
ACC000883,CUST052411,SAVINGS,230923
ACC000884,CUST066414,SAVINGS,359318
ACC000885,CUST061771,SALARY,483570
ACC000886,CUST080585,SAVINGS,60440
ACC000887,CUST042857,SAVINGS,377697
ACC000888,CUST014773,SAVINGS,437345
ACC000889,CUST065643,CURRENT,216221
ACC000890,CUST074141,CURRENT,322667
ACC000891,CUST060084,SALARY,461470
ACC000892,CUST061839,SAVINGS,99076
ACC000893,CUST027636,SALARY,415566
ACC000894,CUST064648,SALARY,313511
ACC000895,CUST011007,SAVINGS,146530
ACC000896,CUST015398,SAVINGS,370405
ACC000897,CUST097226,SAVINGS,132061
ACC000898,CUST060174,SALARY,474851
ACC000899,CUST005082,CURRENT,5983
ACC000900,CUST045438,SALARY,232359
ACC000901,CUST083003,CURRENT,97303
ACC000902,CUST064991,SALARY,490299
ACC000903,CUST069250,SAVINGS,436121
ACC000904,CUST064581,CURRENT,33105
ACC000905,CUST067360,SALARY,153540
ACC000906,CUST096533,SALARY,491656
ACC000907,CUST077646,SAVINGS,226614
ACC000908,CUST096094,SAVINGS,245089
ACC000909,CUST010036,SALARY,332193
ACC000910,CUST037192,CURRENT,283105
ACC000911,CUST001967,SALARY,180478
ACC000912,CUST006745,SAVINGS,136038
ACC000913,CUST049596,SALARY,197366
ACC000914,CUST055363,CURRENT,369721
ACC000915,CUST089821,SAVINGS,447794
ACC000916,CUST084095,CURRENT,382385
ACC000917,CUST005236,SAVINGS,40194
ACC000918,CUST072590,CURRENT,284283
ACC000919,CUST097314,CURRENT,419994
ACC000920,CUST060738,SAVINGS,367020
ACC000921,CUST045140,SALARY,7919
ACC000922,CUST024011,SALARY,19534
ACC000923,CUST073879,SALARY,323355
ACC000924,CUST051296,SALARY,102632
ACC000925,CUST058894,SAVINGS,51889
ACC000926,CUST014132,SAVINGS,146317
ACC000927,CUST063261,SAVINGS,277911
ACC000928,CUST006920,SALARY,119532
ACC000929,CUST068874,SALARY,140108
ACC000930,CUST077508,SALARY,257862
ACC000931,CUST060983,CURRENT,178574
ACC000932,CUST040216,CURRENT,476413
ACC000933,CUST016301,SAVINGS,236909
ACC000934,CUST059295,CURRENT,23518
ACC000935,CUST092358,CURRENT,6087
ACC000936,CUST029891,SAVINGS,313724
ACC000937,CUST056123,SAVINGS,272178
ACC000938,CUST087328,SAVINGS,167669
ACC000939,CUST081284,CURRENT,140907
ACC000940,CUST037175,SALARY,298191
ACC000941,CUST060872,SAVINGS,85554
ACC000942,CUST057272,SAVINGS,28908
ACC000943,CUST061919,SAVINGS,365040
ACC000944,CUST071920,SALARY,145199
ACC000945,CUST063454,CURRENT,487157
ACC000946,CUST031714,SALARY,467327
ACC000947,CUST039476,CURRENT,314658
ACC000948,CUST038517,SALARY,190355
ACC000949,CUST032240,CURRENT,346904
ACC000950,CUST027986,CURRENT,11308
ACC000951,CUST040173,SAVINGS,59722
ACC000952,CUST059342,CURRENT,145913
ACC000953,CUST054946,CURRENT,328365
ACC000954,CUST080164,CURRENT,231552
ACC000955,CUST095009,CURRENT,4752
ACC000956,CUST076254,SALARY,420965
ACC000957,CUST087325,SAVINGS,463014
ACC000958,CUST086206,SAVINGS,93337
ACC000959,CUST095851,CURRENT,159453
ACC000960,CUST047530,SAVINGS,251495
ACC000961,CUST046809,SALARY,333423
ACC000962,CUST083317,SAVINGS,229606
ACC000963,CUST025699,SALARY,186466
ACC000964,CUST060895,CURRENT,156888
ACC000965,CUST022592,CURRENT,144009
ACC000966,CUST078358,SALARY,325115
ACC000967,CUST056841,CURRENT,62452
ACC000968,CUST089804,SALARY,401242
ACC000969,CUST065753,CURRENT,434445
ACC000970,CUST040803,CURRENT,392802
ACC000971,CUST025158,SALARY,126676
ACC000972,CUST012405,SAVINGS,309924
ACC000973,CUST070407,CURRENT,148776
ACC000974,CUST077526,CURRENT,281997
ACC000975,CUST036503,CURRENT,222390
ACC000976,CUST004587,SALARY,472424
ACC000977,CUST051897,SAVINGS,218397
ACC000978,CUST099206,SALARY,445508
ACC000979,CUST026458,SAVINGS,295069
ACC000980,CUST046066,SALARY,414116
ACC000981,CUST053626,SAVINGS,168077
ACC000982,CUST035243,SALARY,138620
ACC000983,CUST042756,CURRENT,33900
ACC000984,CUST086446,SALARY,403903
ACC000985,CUST081878,CURRENT,399700
ACC000986,CUST071982,SALARY,482920
ACC000987,CUST091805,CURRENT,177280
ACC000988,CUST081413,SALARY,42336
ACC000989,CUST012307,CURRENT,499317
ACC000990,CUST084443,SALARY,55160
ACC000991,CUST055695,SALARY,390252
ACC000992,CUST084920,CURRENT,387390
ACC000993,CUST023027,SALARY,127896
ACC000994,CUST022460,SAVINGS,64520
ACC000995,CUST097619,CURRENT,350445
ACC000996,CUST038312,SALARY,346715
ACC000997,CUST074430,CURRENT,27772
ACC000998,CUST040697,SALARY,262333
ACC000999,CUST090942,CURRENT,288873
ACC001000,CUST080920,SAVINGS,13634
ACC001001,CUST076537,SAVINGS,363957
ACC001002,CUST001128,SALARY,468150
ACC001003,CUST042462,SALARY,17298
ACC001004,CUST032456,SAVINGS,395470
ACC001005,CUST024038,SAVINGS,26376
ACC001006,CUST040214,SALARY,479347
ACC001007,CUST076592,CURRENT,128942
ACC001008,CUST085310,SAVINGS,302346
ACC001009,CUST062201,SAVINGS,492278
ACC001010,CUST087324,SALARY,314704
ACC001011,CUST097911,SALARY,416243
ACC001012,CUST047076,SALARY,4739
ACC001013,CUST018500,SALARY,325373
ACC001014,CUST009140,CURRENT,193345
ACC001015,CUST099026,CURRENT,360527
ACC001016,CUST075696,SAVINGS,406885
ACC001017,CUST027846,SALARY,28223
ACC001018,CUST044448,SAVINGS,419848
ACC001019,CUST059468,CURRENT,59952
ACC001020,CUST054783,SAVINGS,400071
ACC001021,CUST099486,CURRENT,270360
ACC001022,CUST035359,SALARY,331774
ACC001023,CUST056770,CURRENT,10836
ACC001024,CUST060804,SAVINGS,397573
ACC001025,CUST078239,SALARY,342050
ACC001026,CUST009529,SAVINGS,424911
ACC001027,CUST078814,SAVINGS,33715
ACC001028,CUST089109,SALARY,224145
ACC001029,CUST055180,SAVINGS,493963
ACC001030,CUST069930,CURRENT,282566
ACC001031,CUST013730,CURRENT,315265
ACC001032,CUST011215,SALARY,180126
ACC001033,CUST004284,CURRENT,365936
ACC001034,CUST040743,CURRENT,272788
ACC001035,CUST043074,SAVINGS,98058
ACC001036,CUST054666,SAVINGS,38239
ACC001037,CUST036478,SALARY,326334
ACC001038,CUST026414,CURRENT,441623
ACC001039,CUST072271,SAVINGS,415315
ACC001040,CUST075451,SALARY,491025
ACC001041,CUST025049,SAVINGS,122966
ACC001042,CUST071829,CURRENT,78758
ACC001043,CUST020917,SALARY,116108
ACC001044,CUST071286,SAVINGS,226227
ACC001045,CUST066122,SAVINGS,430178
ACC001046,CUST065799,SAVINGS,239262
ACC001047,CUST034891,SAVINGS,448990
ACC001048,CUST059176,SAVINGS,149950
ACC001049,CUST099754,SALARY,40726
ACC001050,CUST060547,SAVINGS,180339
ACC001051,CUST077101,CURRENT,434300
ACC001052,CUST096790,CURRENT,341825
ACC001053,CUST006242,SALARY,485891
ACC001054,CUST077141,CURRENT,23789
ACC001055,CUST039310,CURRENT,421701
ACC001056,CUST052626,SALARY,309736
ACC001057,CUST009824,CURRENT,441410
ACC001058,CUST054500,SALARY,175828
ACC001059,CUST094480,SALARY,437544
ACC001060,CUST020044,SALARY,341259
ACC001061,CUST069868,CURRENT,99408
ACC001062,CUST020599,SAVINGS,306738
ACC001063,CUST092336,CURRENT,15599
ACC001064,CUST024148,SAVINGS,401220
ACC001065,CUST058060,SAVINGS,137981
ACC001066,CUST048652,CURRENT,396188
ACC001067,CUST042043,SALARY,356865
ACC001068,CUST091079,CURRENT,17990
ACC001069,CUST087190,CURRENT,176983
ACC001070,CUST052750,SALARY,27764
ACC001071,CUST097487,CURRENT,497322
ACC001072,CUST037327,SALARY,252523
ACC001073,CUST031989,SAVINGS,233596
ACC001074,CUST003316,CURRENT,77829
ACC001075,CUST004837,CURRENT,154459
ACC001076,CUST037305,SAVINGS,192522
ACC001077,CUST041471,CURRENT,38329
ACC001078,CUST068378,SALARY,307691
ACC001079,CUST076877,SAVINGS,274438
ACC001080,CUST067026,CURRENT,12769
ACC001081,CUST013698,SAVINGS,274423
ACC001082,CUST036164,CURRENT,239621
ACC001083,CUST058078,SAVINGS,404465
ACC001084,CUST063048,SALARY,360559
ACC001085,CUST081810,SAVINGS,471847
ACC001086,CUST092120,CURRENT,374748
ACC001087,CUST040826,SAVINGS,402673
ACC001088,CUST010468,SALARY,110406
ACC001089,CUST045467,SALARY,40893
ACC001090,CUST028164,SALARY,4112
ACC001091,CUST083319,SALARY,378183
ACC001092,CUST096316,SAVINGS,184311
ACC001093,CUST005418,SAVINGS,358111
ACC001094,CUST060463,SAVINGS,60696
ACC001095,CUST007350,SAVINGS,481175
ACC001096,CUST034567,SAVINGS,464358
ACC001097,CUST085817,SALARY,414157
ACC001098,CUST003248,SALARY,77041
ACC001099,CUST014822,SAVINGS,486692
ACC001100,CUST001398,SALARY,127256
ACC001101,CUST068809,SALARY,133751
ACC001102,CUST024568,SAVINGS,65776
ACC001103,CUST041662,SAVINGS,96061
ACC001104,CUST064376,CURRENT,204514
ACC001105,CUST001576,CURRENT,79126
ACC001106,CUST040895,CURRENT,159285
ACC001107,CUST002568,SAVINGS,38276
ACC001108,CUST043171,SAVINGS,415364
ACC001109,CUST077614,SALARY,66615
ACC001110,CUST085620,SAVINGS,45053
ACC001111,CUST066782,SAVINGS,137274
ACC001112,CUST031240,CURRENT,210722
ACC001113,CUST016826,SAVINGS,87710
ACC001114,CUST045314,SALARY,265786
ACC001115,CUST004795,SALARY,406470
ACC001116,CUST086547,SAVINGS,22521
ACC001117,CUST007788,SALARY,321140
ACC001118,CUST053935,SAVINGS,367317
ACC001119,CUST057201,CURRENT,104753
ACC001120,CUST021381,CURRENT,483500
ACC001121,CUST080512,CURRENT,233036
ACC001122,CUST055864,SALARY,217735
ACC001123,CUST017702,CURRENT,131046
ACC001124,CUST083953,CURRENT,485504
ACC001125,CUST016479,SAVINGS,89593
ACC001126,CUST001765,SAVINGS,68513
ACC001127,CUST001225,SALARY,228401
ACC001128,CUST038021,SALARY,389245
ACC001129,CUST032684,SAVINGS,228539
ACC001130,CUST018131,SALARY,255364
ACC001131,CUST024049,SAVINGS,287563
ACC001132,CUST047391,SAVINGS,196544
ACC001133,CUST050375,CURRENT,247679
ACC001134,CUST003147,CURRENT,155124
ACC001135,CUST052583,CURRENT,121563
ACC001136,CUST062521,SALARY,328982
ACC001137,CUST053415,SALARY,328970
ACC001138,CUST000369,SALARY,458106
ACC001139,CUST096467,CURRENT,498805
ACC001140,CUST054796,CURRENT,334542
ACC001141,CUST093499,SALARY,235358
ACC001142,CUST022781,SALARY,151293
ACC001143,CUST078776,CURRENT,127673
ACC001144,CUST079696,SALARY,319671
ACC001145,CUST093245,CURRENT,72646
ACC001146,CUST024395,SALARY,221413
ACC001147,CUST048864,SAVINGS,404632
ACC001148,CUST086743,CURRENT,153492
ACC001149,CUST014455,SALARY,158947
ACC001150,CUST034071,SAVINGS,439822
ACC001151,CUST060291,SALARY,85620
ACC001152,CUST001255,SALARY,4159
ACC001153,CUST014137,SALARY,396535
ACC001154,CUST067850,SALARY,198452
ACC001155,CUST066697,SAVINGS,399552
ACC001156,CUST020182,SAVINGS,69033
ACC001157,CUST067413,SALARY,372389
ACC001158,CUST038426,SALARY,223622
ACC001159,CUST011303,CURRENT,330169
ACC001160,CUST032415,CURRENT,427753
ACC001161,CUST028258,SALARY,487109
ACC001162,CUST058322,SAVINGS,447133
ACC001163,CUST025649,SALARY,424058
ACC001164,CUST003181,SAVINGS,417166
ACC001165,CUST057907,SALARY,481052
ACC001166,CUST023158,CURRENT,423722
ACC001167,CUST066172,SALARY,110065
ACC001168,CUST053554,SAVINGS,16574
ACC001169,CUST067692,CURRENT,495818
ACC001170,CUST047353,SAVINGS,234667
ACC001171,CUST009974,CURRENT,214501
ACC001172,CUST055328,SAVINGS,116843
ACC001173,CUST091163,CURRENT,146377
ACC001174,CUST008134,SAVINGS,204776
ACC001175,CUST039654,CURRENT,48548
ACC001176,CUST012342,SALARY,253109
ACC001177,CUST067268,SAVINGS,16849
ACC001178,CUST063714,SALARY,50716
ACC001179,CUST072476,SALARY,494448
ACC001180,CUST005515,CURRENT,50623
ACC001181,CUST095458,SALARY,76305
ACC001182,CUST084317,SAVINGS,123682
ACC001183,CUST006679,CURRENT,348378
ACC001184,CUST047344,CURRENT,107632
ACC001185,CUST039128,SALARY,107203
ACC001186,CUST073843,SALARY,164159
ACC001187,CUST057803,CURRENT,100790
ACC001188,CUST079548,CURRENT,450661
ACC001189,CUST037068,SALARY,474534
ACC001190,CUST072062,SALARY,187794
ACC001191,CUST037235,SAVINGS,441213
ACC001192,CUST083332,SALARY,219455
ACC001193,CUST032315,CURRENT,157766
ACC001194,CUST011794,SALARY,70452
ACC001195,CUST069506,SAVINGS,187897
ACC001196,CUST054999,CURRENT,68553
ACC001197,CUST040706,CURRENT,403073
ACC001198,CUST013164,SAVINGS,132074
ACC001199,CUST014441,CURRENT,387741
ACC001200,CUST089287,CURRENT,479447
ACC001201,CUST058572,CURRENT,98082
ACC001202,CUST031587,SALARY,449080
ACC001203,CUST034113,CURRENT,282081
ACC001204,CUST079906,CURRENT,432465
ACC001205,CUST041200,SAVINGS,304293
ACC001206,CUST096406,SAVINGS,224157
ACC001207,CUST072860,CURRENT,206436
ACC001208,CUST021344,CURRENT,161021
ACC001209,CUST000027,CURRENT,113151
ACC001210,CUST092603,SAVINGS,169879
ACC001211,CUST084479,SAVINGS,19603
ACC001212,CUST023741,SAVINGS,251141
ACC001213,CUST091211,SAVINGS,212613
ACC001214,CUST004281,SALARY,458407
ACC001215,CUST027104,CURRENT,383924
ACC001216,CUST025667,SAVINGS,143150
ACC001217,CUST017693,SALARY,165070
ACC001218,CUST016312,CURRENT,171421
ACC001219,CUST023409,CURRENT,299617
ACC001220,CUST020167,SALARY,251925
ACC001221,CUST080021,SAVINGS,496209
ACC001222,CUST054473,SALARY,1645
ACC001223,CUST019493,CURRENT,391136
ACC001224,CUST083341,CURRENT,110843
ACC001225,CUST038949,CURRENT,494490
ACC001226,CUST081891,SALARY,10237
ACC001227,CUST073022,CURRENT,484831
ACC001228,CUST063910,SAVINGS,3927
ACC001229,CUST019904,CURRENT,371681
ACC001230,CUST070002,CURRENT,31664
ACC001231,CUST098514,SALARY,56854
ACC001232,CUST018011,SALARY,284073
ACC001233,CUST080699,CURRENT,379845
ACC001234,CUST016672,SAVINGS,145373
ACC001235,CUST046096,CURRENT,252129
ACC001236,CUST002686,SAVINGS,198589
ACC001237,CUST082431,SAVINGS,39734
ACC001238,CUST029553,CURRENT,495607
ACC001239,CUST035143,CURRENT,40459
ACC001240,CUST026471,SALARY,194509
ACC001241,CUST026217,SALARY,377134
ACC001242,CUST025511,SALARY,50625
ACC001243,CUST044378,SALARY,460453
ACC001244,CUST074355,SALARY,210754
ACC001245,CUST092963,CURRENT,172430
ACC001246,CUST036460,SALARY,336925
ACC001247,CUST022290,SALARY,444305
ACC001248,CUST038219,SAVINGS,78674
ACC001249,CUST094857,SAVINGS,381016
ACC001250,CUST004416,SALARY,481873
ACC001251,CUST045980,CURRENT,392575
ACC001252,CUST009652,SALARY,440472
ACC001253,CUST099757,CURRENT,290005
ACC001254,CUST007406,SALARY,5943
ACC001255,CUST096961,SALARY,235229
ACC001256,CUST029450,SAVINGS,455645
ACC001257,CUST081619,CURRENT,280949
ACC001258,CUST095281,SALARY,470479
ACC001259,CUST052526,CURRENT,352872
ACC001260,CUST027712,SALARY,234522
ACC001261,CUST093516,SALARY,325744
ACC001262,CUST001440,SAVINGS,75053
ACC001263,CUST083103,SALARY,120119
ACC001264,CUST039410,SAVINGS,435648
ACC001265,CUST081015,SAVINGS,212164
ACC001266,CUST019452,CURRENT,290952
ACC001267,CUST039218,SALARY,473902
ACC001268,CUST081427,SAVINGS,349876
